No, norma, norm_delta_time, elapsed_norm_time
567, 0.420181, 0.0027479, 1.43733
568, 0.419804, 0.00275005, 1.44008
569, 0.419491, 0.00275268, 1.44284
570, 0.419067, 0.00275465, 1.44559
571, 0.418714, 0.00275713, 1.44835
572, 0.418352, 0.0027596, 1.45111
573, 0.417958, 0.0027619, 1.45387
574, 0.417629, 0.00276467, 1.45663
575, 0.417219, 0.00276692, 1.4594
576, 0.416858, 0.00276952, 1.46217
577, 0.416492, 0.0027721, 1.46494
578, 0.4161, 0.0027745, 1.46772
579, 0.415774, 0.00277734, 1.4705
580, 0.415349, 0.00277952, 1.47327
581, 0.415, 0.00278219, 1.47606
582, 0.4146, 0.00278449, 1.47884
583, 0.414226, 0.00278695, 1.48163
584, 0.413847, 0.00278936, 1.48442
585, 0.413444, 0.00279158, 1.48721
586, 0.413086, 0.00279407, 1.49
587, 0.412652, 0.00279603, 1.4928
588, 0.412299, 0.0027985, 1.4956
589, 0.411845, 0.00280027, 1.4984
590, 0.411464, 0.00280251, 1.5012
